dataset,user_id,transaction_id
carefull_bank,594495778376259765148766,1255
carefull_bank,594496243926370550649898,1181
carefull_bank,594519769968187804855876,1021
carefull_bank,594554439504377707628913,2097
carefull_bank,595460079634118207738022,10029
carefull_bank,595684946584081151263347,1991
carefull_bank,595862292462362576729722,3406
carefull_bank,595940745274090262822076,5294
carefull_bank,596196880257141776757413,1094
carefull_bank,59655249190132955376116,6378
carefull_bank,596765576192116370359030,4934
carefull_bank,596775828527212152921914,4067
carefull_bank,597300394117679244133454,5105
carefull_bank,597703251371660965356265,11269
carefull_bank,59775751195537989700469,3688
carefull_bank,597965240609293303033268,2375
carefull_bank,598594005777819186745533,3513
carefull_bank,598825876205050175172140,21932
carefull_bank,598946023626516228080803,3416
carefull_bank,599103933655881937387895,8336
carefull_bank,599127205109561064426660,3107
carefull_bank,599190700569862951835827,450
carefull_bank,599850792412179758409921,4139
carefull_bank,600043934723718767945215,6994
carefull_bank,600310509335452409277357,2252
carefull_bank,600356833675821600915672,15533
carefull_bank,600967015267608129035450,440
carefull_bank,600996885594654306736569,14018
carefull_bank,601081453980997980115559,2392
carefull_bank,601089284510659754936856,4680
carefull_bank,601188715906726027625051,2810
carefull_bank,601442460157613916321598,2759
carefull_bank,601646469901462218105821,4977
carefull_bank,602094685464986095372840,450
carefull_bank,602113927466282333738587,1990
carefull_bank,602251504018172619232787,2155
carefull_bank,602424899191881380276051,1207
carefull_bank,602698820072482390848415,13837
carefull_bank,603163369027640831144987,17821
carefull_bank,603356719746135694601525,5379
carefull_bank,603668337788042283824093,4664
carefull_bank,604841872460031967245359,2132
carefull_bank,60502942522520048259251,5445
carefull_bank,605045656117821677264921,7285
carefull_bank,605423399083050255706794,2009
carefull_bank,605742585946741169822303,4231
carefull_bank,606105071023013875961413,4646
carefull_bank,606220573896811326436008,2588
carefull_bank,606263727157903590364932,5896
carefull_bank,606379139595045521185947,4279
carefull_bank,606397394498925633110543,2268
carefull_bank,606826346186565156211117,1825
carefull_bank,607065193255383268485740,2782
carefull_bank,607154436702991234913105,1413
carefull_bank,607252821495127426644946,5277
carefull_bank,607983461261266617714874,2574
carefull_bank,608046349816524854271477,1106
carefull_bank,608636556068674747875254,3549
carefull_bank,609966621758147855120328,2030
carefull_bank,610293857415727459649823,4905
carefull_bank,610873591270998886086903,1312
carefull_bank,610946283718490146905222,1837
carefull_bank,611037349899264807457286,1850
carefull_bank,611190275297360291850455,5154
carefull_bank,611325140563037860478255,91
carefull_bank,611447059608593029536941,1576
carefull_bank,6114983652659526921214,3139
carefull_bank,611799933649410710860134,4112
carefull_bank,611937388628763466063960,2255
carefull_bank,612301735532254358855177,691
carefull_bank,612463354193239529959056,3443
carefull_bank,61248440660431608068500,2132
carefull_bank,612746802573551814317592,4219
carefull_bank,612879631166046123570029,1629
carefull_bank,61339402087573387156479,508
carefull_bank,613599489959348064766386,3751
carefull_bank,613808370164147489757940,3693
carefull_bank,614064558804489515484159,3760
carefull_bank,614113701540444653568823,4518
carefull_bank,614990800145713677061162,2477
carefull_bank,615028610697775703317045,6122
carefull_bank,615072329353613773580253,11378
carefull_bank,616256323636507322741992,2155
carefull_bank,616565178832199047787547,1726
carefull_bank,61676338640840022183829,207
carefull_bank,616849029356355755075676,2823
carefull_bank,616888698857451111558591,1513
carefull_bank,616980128262904724130625,810
carefull_bank,617293700233023350551543,6584
carefull_bank,617416208608882849665565,1043
carefull_bank,61743761998579206239246,7682
carefull_bank,61751810772418294191714,6647
carefull_bank,617540890258302847137656,1945
carefull_bank,617922660765033071452159,8316
carefull_bank,617980870331035040690879,81
carefull_bank,618004902836276103663616,811
carefull_bank,6180463027372779183205,4902
carefull_bank,618135921410646160938110,19111
carefull_bank,618183127149420986413004,3044
carefull_bank,618347051138913411742705,6656
carefull_bank,6187582607486337432689,4954
carefull_bank,618924645016174642566453,5666
carefull_bank,619159090935379190750861,13330
carefull_bank,619437572880682737596181,2645
carefull_bank,619730148417404225593837,11902
carefull_bank,620072196662770414028428,11561
carefull_bank,620116929303045772427251,1658
carefull_bank,620250518757177795383662,5478
carefull_bank,620427111686574343490162,742
carefull_bank,620708565676535227583710,10731
carefull_bank,62078792959522550892276,2033
carefull_bank,621120702116184374958101,485
carefull_bank,62112490584037706420933,11958
carefull_bank,621401701110037733936396,2548
carefull_bank,621565159238427609549150,3780
carefull_bank,621950151703402948957526,21201
carefull_bank,622116961688094144052945,6325
carefull_bank,6224131745828887690817,5924
carefull_bank,622469170856785966937286,4472
carefull_bank,622584780134817455354451,15825
carefull_bank,622977361617323472900162,3753
carefull_bank,623111379457380336741431,15350
carefull_bank,62317178483272705525865,6025
carefull_bank,623177052825063229141312,1150
carefull_bank,623278849820107510829115,2476
carefull_bank,62332252235475124766675,2700
carefull_bank,623379759300127003215919,2514
carefull_bank,623574993538297731058258,3353
carefull_bank,623672164093071066632435,14554
carefull_bank,623718358900787222509617,2541
carefull_bank,623723775729022117934794,5396
carefull_bank,623810007499798615642346,7379
carefull_bank,623878528150112964816915,3512
carefull_bank,624327651934706213083889,27638
carefull_bank,624686820127172069132731,7343
carefull_bank,624942446925587092107427,342
carefull_bank,625021719489184386788728,12426
carefull_bank,625116224480669242440931,8213
carefull_bank,625183561432012764138605,1906
carefull_bank,62539667648409008096668,19384
carefull_bank,625412565584503295488630,2329
carefull_bank,625432961596425023962157,123
carefull_bank,62568128157744558467414,1339
carefull_bank,625748338212224035739830,2388
carefull_bank,626020695515822510883473,8117
carefull_bank,626058960468091143766262,1228
carefull_bank,626082856889355934624517,9859
carefull_bank,62623672183215441330957,6090
carefull_bank,626379392165285563231375,2021
carefull_bank,626461467231603381588048,218
carefull_bank,626610036227744471420775,3547
carefull_bank,627243511513014382126657,1526
carefull_bank,627420639942717606034651,3312
carefull_bank,627468781190087786765929,1015
carefull_bank,627628327946728577111736,3341
carefull_bank,627760644283570215945358,1033
carefull_bank,627782762852124060626816,729
carefull_bank,628010158927765347973424,4269
carefull_bank,628223437391724864953701,2229
carefull_bank,628255338491360375928297,525
carefull_bank,628436005487827115946680,7749
carefull_bank,628728826450806227463145,2221
carefull_bank,629257106204456309818789,61
carefull_bank,629437846532297471488823,785
carefull_bank,629524853149920660295284,11134
carefull_bank,630062023272934113403579,1247
carefull_bank,630149051611182239776227,1501
carefull_bank,630221824968917995101115,3942
carefull_bank,630450378345387509462794,403
carefull_bank,630887495474753950118136,11748
carefull_bank,63099898604402067999493,2020
carefull_bank,631846522948387610819757,4964
carefull_bank,63215838469057741558482,3724
carefull_bank,632601702009492604503757,1913
carefull_bank,632974925302710577844164,3512
carefull_bank,633068071291499341814883,1912
carefull_bank,633268196488318231727237,1141
carefull_bank,633407025200324356757047,2847
carefull_bank,633659557724710888066004,3046
carefull_bank,633685576851975000614595,11081
carefull_bank,633708011785555943216108,1429
carefull_bank,633965080360710024568215,8015
carefull_bank,634277589434702700578418,756
carefull_bank,634330222357094550498332,2729
carefull_bank,634415565986916727169651,2988
carefull_bank,634452574359175776079192,2250
carefull_bank,634460245932665835247194,4009
carefull_bank,635203837609081848948134,4242
carefull_bank,635598419340682446612261,8073
carefull_bank,63561872716137006443471,5730
carefull_bank,635818479827476064702351,4815
carefull_bank,635822617239827853828782,742
carefull_bank,636035802687342284406332,3482
carefull_bank,636068234256047932480661,6758
carefull_bank,636156590545341751206956,3543
carefull_bank,636342821181443794909271,12156
carefull_bank,636375507092180367693185,892
carefull_bank,636497814381491980101268,3154
carefull_bank,636581587214643645366868,818
carefull_bank,636715454211463533639532,4674
carefull_bank,63679085378586850731959,7148
carefull_bank,637623229725015397770761,7378
carefull_bank,637835894099221907833956,1720
carefull_bank,638003688368826420425318,644
carefull_bank,638021357971714664405864,3160
carefull_bank,638366634960090599258904,3245
carefull_bank,638580286136292148037431,1465
carefull_bank,638672344259968789575225,3186
carefull_bank,638760772561197488533582,1056
carefull_bank,638907961571748747693093,3158
carefull_bank,639139512854969255917808,939
carefull_bank,639361308394811974653865,13680
carefull_bank,639450310386181819955386,1420
carefull_bank,63946839418879259098741,959
carefull_bank,63960326447176712501499,10670
carefull_bank,63968730760055267452078,9691
carefull_bank,640010773704737992364164,1393
carefull_bank,640017097480934214634082,4721
carefull_bank,640314975564699521117896,3576
carefull_bank,640861473417326920941721,8011
carefull_bank,640970785886405866669846,11517
carefull_bank,641040818118170895122605,841
carefull_bank,641245228719145881014328,13411
carefull_bank,641902884889230181113614,6203
carefull_bank,642020646192423495709875,3698
carefull_bank,642124261583108226498261,3538
carefull_bank,642317525221951885232776,2691
carefull_bank,642429555874683824241038,1293
carefull_bank,642642930503120457202384,731
carefull_bank,642713347161988141793028,9534
carefull_bank,642767307534187082134801,3366
carefull_bank,642813938994573914712612,13299
carefull_bank,643395824526060757559699,11223
carefull_bank,643475202341867110049469,3854
carefull_bank,643491506877970232019919,3910
carefull_bank,643656719964056638436062,5272
carefull_bank,643720567209283422535078,4125
carefull_bank,644312411107273696771745,1926
carefull_bank,644600944581290453768627,2389
carefull_bank,645021925053466240213995,1686
carefull_bank,645209147074920588780162,1892
carefull_bank,645274817046255663432222,1097
carefull_bank,645343815539035650133515,6371
carefull_bank,645379871088684796909465,4898
carefull_bank,645776229458502617244842,9758
carefull_bank,646071593802424158675991,8602
carefull_bank,646382228322624304741693,3505
carefull_bank,646523472480678768509194,462
carefull_bank,64657456559219115579769,30621
carefull_bank,646700965419281690893036,2854
carefull_bank,646710255047272028111862,3597
carefull_bank,646869640552747475389478,3465
carefull_bank,647245329579595210158841,7045
carefull_bank,647411237715033983564516,1243
carefull_bank,647518499349602122047003,5816
carefull_bank,64769493044655568366559,3941
carefull_bank,647807375802962231840269,2678
carefull_bank,647884642213127912757581,1551
carefull_bank,647947171084909037552603,4887
carefull_bank,647959467159182429665251,3613
carefull_bank,647970963193820055874232,3174
carefull_bank,648159992562824719656624,2992
carefull_bank,648360399035882466958968,3411
carefull_bank,648611180466586414800772,3943
carefull_bank,64884833948080405619860,12325
carefull_bank,649220558217806688693096,2442
carefull_bank,649329885049577450451475,2097
carefull_bank,649389902587132275732320,2009
carefull_bank,649514950293311964716605,6016
carefull_bank,649786073203355207014193,1136
carefull_bank,650202455207672323659013,3615
carefull_bank,650752245524754432873206,2894
carefull_bank,650987354000850271945874,3224
carefull_bank,651366613865243074624604,14862
carefull_bank,651562199132656927926654,9044
carefull_bank,652743066260789110699521,6345
carefull_bank,652753014800505394954421,3017
carefull_bank,652776554321196222532994,9999
carefull_bank,653013181988911312818145,2031
carefull_bank,653063100223840315961629,300
carefull_bank,653420305740091628952658,1204
carefull_bank,653472204619283645333040,3134
carefull_bank,653691721982818053818954,2186
carefull_bank,653903566545326648780882,1665
carefull_bank,654413545854831774194787,3219
carefull_bank,654904943985342592039419,3987
carefull_bank,655182150295939488930372,2237
carefull_bank,655568431457232519967882,4054
carefull_bank,655568848139485132033436,16926
carefull_bank,65562534641740956540778,1161
carefull_bank,655831304581445292768598,8537
carefull_bank,656715959358014183712790,6053
carefull_bank,656860543539923234524264,11185
carefull_bank,657026488941099199091355,770
carefull_bank,657368242895940026463677,4860
carefull_bank,657493217564601065370686,1441
carefull_bank,65754663976607609465017,7123
carefull_bank,657590474655593209420674,2112
carefull_bank,657596230242236507271065,2102
carefull_bank,65763506848341914514176,4171
carefull_bank,658667960057559502428091,41838
carefull_bank,658834255665042250011025,2496
carefull_bank,659017947762905054264083,1134
carefull_bank,659150869694894940455429,1612
carefull_bank,659189444645383586240961,10658
carefull_bank,659306470102928448098983,19261
carefull_bank,659520769629561820546730,2087
carefull_bank,659886977070817510546060,528
carefull_bank,659976869264900813527402,6126
carefull_bank,660776030803219868152580,335
carefull_bank,66085516618010790107137,4228
carefull_bank,66116736317722140974141,387
carefull_bank,661364642265892845371914,1204
carefull_bank,661801107987130014725575,4535
carefull_bank,662041041497194431691519,2363
carefull_bank,66209108789309845513879,8801
carefull_bank,662451162073778247589165,14094
carefull_bank,662639773859814312139607,262
carefull_bank,663097512575806321846798,13351
carefull_bank,663300749003242860673604,4867
carefull_bank,663337204287810383129334,2510
carefull_bank,663632443252662983964970,6700
carefull_bank,664255245323042383568858,1425
carefull_bank,664289532525623457216153,5198
carefull_bank,664329508992793538751721,4175
carefull_bank,664353315252805717116674,4081
carefull_bank,664687400255141453701419,7834
carefull_bank,664690988319010516805045,902
carefull_bank,664807468922111946368632,5887
carefull_bank,665230424928365419196298,10497
carefull_bank,665635822239776170228963,6019
carefull_bank,665767590475059489652734,1133
carefull_bank,665782445885639073566236,1339
carefull_bank,665830923317006758826371,2251
carefull_bank,665858257071009334251961,2680
carefull_bank,666061448404004472286957,16947
carefull_bank,666205773468147159798122,5239
carefull_bank,666511413780980063642183,1837
carefull_bank,666605449334669598881212,3472
carefull_bank,666849699918190726890927,14476
carefull_bank,666881819734002381906189,8312
carefull_bank,666896526463597930671144,16953
carefull_bank,666921352805295529912811,7319
carefull_bank,667137549479798831488522,1244
carefull_bank,668338214773624735193324,6780
carefull_bank,668416791415211429817384,2566
carefull_bank,669059926072067197116605,2167
carefull_bank,669123164692077275545514,3507
carefull_bank,669386430800183822854322,2218
carefull_bank,669414858548627236105120,17292
carefull_bank,669474068996198825619542,8617
carefull_bank,669734936515584979954176,1069
carefull_bank,669776878010867466891799,773
carefull_bank,669805519683452586294123,6121
carefull_bank,670048984935733255808699,606
carefull_bank,670063623302076163808088,553
carefull_bank,670438139735914095235716,1057
carefull_bank,670586503417641086099114,2101
carefull_bank,670733910624485911458887,3282
carefull_bank,670838299385273560867677,1269
carefull_bank,670915309776760292756401,9053
carefull_bank,671170670533135112238493,3094
carefull_bank,671193896128809094383349,1695
carefull_bank,671217049115351394146557,2896
carefull_bank,671508009678527313258672,1457
carefull_bank,671684166532261458120465,8693
carefull_bank,672236775878489020830198,1040
carefull_bank,67233419069213037176639,11678
carefull_bank,67260592280031698083565,1481
carefull_bank,672711775214664563831545,333
carefull_bank,673892912555983436810227,2505
carefull_bank,673950713483667395683451,3233
carefull_bank,674051836428804401628657,1655
carefull_bank,674102716591156053414693,9533
carefull_bank,674168670680219734691524,576
carefull_bank,674478286154591450477736,3725
carefull_bank,674608894056798422091101,4614
carefull_bank,674867326505241642481924,17857
carefull_bank,674937507185399316958072,836
carefull_bank,674999200027601724105187,6568
carefull_bank,675015306551892907872702,11712
carefull_bank,675223922255301825604247,786
carefull_bank,675549439124778862727191,3828
carefull_bank,676130476308679735610504,3772
carefull_bank,676373464535079669651706,1125
carefull_bank,676443908574244264470720,3795
carefull_bank,676497955280752924376453,1046
carefull_bank,677067524169836816812816,2307
carefull_bank,677362574085689839091642,4869
carefull_bank,677504300886069413280764,2575
carefull_bank,677850961043209415339725,5350
carefull_bank,677981160433036150746415,2536
carefull_bank,678622477568547662576145,1036
carefull_bank,67869366607121466287375,3298
carefull_bank,678835737096363785332264,1487
carefull_bank,67906847532216393109411,4981
carefull_bank,679101367413479172099668,3263
carefull_bank,679370745781367198005350,682
carefull_bank,679869501641149434722496,3339
carefull_bank,680027698966661914522558,1177
carefull_bank,680211258380133350195010,11283
carefull_bank,680952078388229840463425,8184
carefull_bank,681225560573469817154722,995
carefull_bank,681384093993380652600112,4379
carefull_bank,681905738942868943568548,2464
carefull_bank,681928585107233349897041,886
carefull_bank,681937790933722920598863,12852
carefull_bank,682141952582792163596815,2658
carefull_bank,682628898268740809822904,13381
carefull_bank,682714141448802795754311,2056
carefull_bank,683123128955479453801612,6682
carefull_bank,683160629894831421798194,5646
carefull_bank,683195716789788903203059,511
carefull_bank,683235902756721375953332,2690
carefull_bank,683236117021363335433812,5767
carefull_bank,68378314551738055417588,150
carefull_bank,683885218867819725968643,3262
carefull_bank,683897675357453062942929,641
carefull_bank,683986728599417774877861,1763
carefull_bank,684061651540006800135641,5081
carefull_bank,684113715140515752755913,4744
carefull_bank,684206793827081351495231,1930
carefull_bank,684329669925037355355223,1123
carefull_bank,684366635796751869652703,1620
carefull_bank,684759876730603999572997,1597
carefull_bank,684865192519648697042432,26330
carefull_bank,685607188495171614368979,1135
carefull_bank,685851217626700752329935,10765
carefull_bank,686110716490580997472566,665
carefull_bank,68628673684443109399645,525
carefull_bank,6863272992776881673004,3359
carefull_bank,686418372012804615981181,3765
carefull_bank,686428342903869967669522,586
carefull_bank,686430226709275838869297,14646
carefull_bank,686666041003175606872956,1395
carefull_bank,687075841683330201443554,1111
carefull_bank,687097450417301298004697,513
carefull_bank,687522461740102200489190,9323
carefull_bank,687722117262496935288432,5923
carefull_bank,688092615941392397121826,11031
carefull_bank,688598364613581174515353,3058
carefull_bank,689115735492833198333368,2463
carefull_bank,689282815042246376844471,2098
carefull_bank,689349429047454989536542,3683
carefull_bank,689545869081913008475163,2970
carefull_bank,689590932015994513839316,552
carefull_bank,689785954961315162981727,4002
carefull_bank,69006856492758014029568,8789
carefull_bank,690413802299095572758492,29629
carefull_bank,690989189604217450417917,10095
carefull_bank,691085875724189821222126,1936
carefull_bank,691182476529049133775424,4846
carefull_bank,691508646844570644106099,10811
carefull_bank,691633737803866243554893,66
carefull_bank,691722358021757333420054,5065
carefull_bank,692761301238491331070239,2337
carefull_bank,692805929626110975868451,1905
carefull_bank,692808604573814993396424,4722
carefull_bank,692843091443192034263841,1236
carefull_bank,693630156832906013347777,1576
carefull_bank,693661573848124319991457,7163
carefull_bank,693737633918565086300591,3917
carefull_bank,693769037614104867931114,4265
carefull_bank,694014004057001988569385,3269
carefull_bank,694042489741886668492919,2838
carefull_bank,694096033255660909904489,3276
carefull_bank,694111237809462879358799,2409
carefull_bank,694249652199933072062835,6366
carefull_bank,694811436297107594011970,15023
carefull_bank,695262227747677278718049,6318
carefull_bank,695370197781159502068933,6465
carefull_bank,695823877844557041941270,3272
carefull_bank,69603495287488103076980,1506
carefull_bank,696172110829506971587043,11783
carefull_bank,696390619870074637118813,2244
carefull_bank,696568242617780439168662,6166
carefull_bank,697158215686225348959287,1019
carefull_bank,697223068616696006566604,10913
carefull_bank,697294564442598650532512,27351
carefull_bank,69757240854366473374616,4656
carefull_bank,697823256622364490636050,1090
carefull_bank,69783635683570727004226,2306
carefull_bank,697871340868596550814560,705
carefull_bank,69796401900935270942904,2926
carefull_bank,698202107998527863662981,1672
carefull_bank,698428809140213865697174,26368
carefull_bank,698514439610511326824141,915
carefull_bank,69904813157972071576778,5317
carefull_bank,699069926241457809945194,33659
carefull_bank,699223461413670634088123,8472
carefull_bank,69927989350213448871402,5169
carefull_bank,699536178350664821846335,14868
carefull_bank,699748976794505715001773,6208
carefull_bank,700016543880017641340,1464
carefull_bank,700208891229363731203850,4448
carefull_bank,70042007282410201349680,5520
carefull_bank,700773471136115455188594,987
carefull_bank,700797956151831112487918,1763
carefull_bank,700827591653280981574060,9021
carefull_bank,700860744067066306500878,3112
carefull_bank,70094998377282060606640,3900
carefull_bank,700981589784760700794851,1492
carefull_bank,701048653347602902716062,3752
carefull_bank,701118258235527469341571,398
carefull_bank,70129039965010093943219,11460
carefull_bank,701699153632984322118246,2791
carefull_bank,702170402755664706665821,907
carefull_bank,702491623228880316299273,3724
carefull_bank,702501133047269669835211,13377
carefull_bank,702628224028932835481927,5354
carefull_bank,703010757346516177798697,750
carefull_bank,703136765419257958361666,3218
carefull_bank,703221189592766796604072,3878
carefull_bank,703907962461915302639028,5188
carefull_bank,704010517037364252216682,914
carefull_bank,704729444205048546265904,4335
carefull_bank,704742516251490549020302,2207
carefull_bank,705297858618191776141886,1776
carefull_bank,705405086920456430716406,1870
carefull_bank,70565087629100648685691,2615
carefull_bank,705983427992096194099054,534
carefull_bank,706141997394404955632236,1408
carefull_bank,706364912269960293411873,849
carefull_bank,706662091673189632286740,4972
carefull_bank,706834339003308158844969,3693
carefull_bank,70684909548945620906851,3603
carefull_bank,706924942121283233759173,5332
carefull_bank,706964061865695796218856,3571
carefull_bank,707176768344870459534593,6885
carefull_bank,707228599122168525657207,823
carefull_bank,707254494382146701985213,999
carefull_bank,707403680337963405400378,712
carefull_bank,707568824745339517320875,1645
carefull_bank,707689809442987806488439,2513
carefull_bank,707872702703461516902006,4607
carefull_bank,707956496736091274869237,6739
carefull_bank,708090967792248488885203,8953
carefull_bank,708351322528547103323584,3410
carefull_bank,709204609959697465455765,1135
carefull_bank,709326228137486535180472,2998
carefull_bank,709478509874719953009533,3179
carefull_bank,70954585843528400812000,3291
carefull_bank,709884003532306732412946,842
carefull_bank,710030968618030873032795,9387
carefull_bank,710060326206168717665326,2564
carefull_bank,710180029053290685044090,2108
carefull_bank,710204198402677884125761,2669
carefull_bank,710278166043161910558922,13879
carefull_bank,71095364311665485731989,16221
carefull_bank,711393238737630080300184,1736
carefull_bank,711742735207641582571464,10743
carefull_bank,711842706471262062788871,3097
carefull_bank,711867978078013751285940,7643
carefull_bank,711972421953939927065428,1774
carefull_bank,711991258221086175003766,2559
carefull_bank,712266470299449965039717,2786
carefull_bank,713151901693258822845364,7415
carefull_bank,713177139844047263748323,13874
carefull_bank,713308870732350443060254,3132
carefull_bank,713355683088510577860607,1385
carefull_bank,713668941706181267487863,2096
carefull_bank,713757311469493942579013,5678
carefull_bank,71377477050462761969938,5462
carefull_bank,713871203146544574107861,1334
carefull_bank,71390609905661177198948,6341
carefull_bank,714154168176586723528499,1530
carefull_bank,714793126792087697583526,9822
carefull_bank,714900732019289066857782,7837
carefull_bank,715246591742781053128089,1896
carefull_bank,715336759678265775396568,5245
carefull_bank,715600124912210914841198,3998
carefull_bank,715770823766993030800368,1328
carefull_bank,716022935002440575907071,2535
carefull_bank,716098325775943796132596,7595
carefull_bank,716327768276314975258933,1452
carefull_bank,71633583896751008439689,9695
carefull_bank,717111583179767061761817,5311
carefull_bank,717421360378021595153980,1869
carefull_bank,717806479259954974898725,761
carefull_bank,717819917019131462746018,926
carefull_bank,717919447439746555997477,18265
carefull_bank,718023580087237183604253,14922
carefull_bank,718633859564690315687452,4929
carefull_bank,718813874841221101682070,5838
carefull_bank,719344515012955652541095,9235
carefull_bank,719530023274051159264236,575
carefull_bank,721113495238723717576724,3101
carefull_bank,721309984839409037419683,3702
carefull_bank,72189638981096480950458,1484
carefull_bank,721898297035905954010192,8204
carefull_bank,722118897042885707021023,8321
carefull_bank,722159790988970056850511,5378
carefull_bank,722208584048640451560623,1760
carefull_bank,722291479030159502682004,1823
carefull_bank,7224055216470158086440,2228
carefull_bank,722413302271885564795687,1643
carefull_bank,722465541609459535035287,6256
carefull_bank,723005450549343277822830,1293
carefull_bank,723136791703232271963552,4112
carefull_bank,723268715416324667883811,1270
carefull_bank,72357663015152703217437,786
carefull_bank,723877994149115975711462,3877
carefull_bank,72407963280069035601404,2307
carefull_bank,72421396391495614316109,3585
carefull_bank,72477350464108589732440,83
carefull_bank,725294229743296499761506,3238
carefull_bank,725769091002512073177811,1667
carefull_bank,726138029256049977002333,2190
carefull_bank,726321836716959708401687,2126
carefull_bank,726429742001750022488900,4056
carefull_bank,726634322139523976014214,840
carefull_bank,726852414966604203371512,5025
carefull_bank,727212480438372076809875,3040
carefull_bank,72731539407168730457611,5482
carefull_bank,727564159038690156978490,4544
carefull_bank,72759740576789314522538,2483
carefull_bank,727657465623368743658866,4408
carefull_bank,727663925868593336005922,1920
carefull_bank,7277013075679380315927,686
carefull_bank,727712960350683229392127,1401
carefull_bank,727750170733598789857336,2288
carefull_bank,728092947148697339418777,13598
carefull_bank,728146325990859213166767,1836
carefull_bank,728192500044229759204592,5995
carefull_bank,728195382150825693387832,7290
carefull_bank,728433869592790653750701,1862
carefull_bank,728593897443167784380162,8067
carefull_bank,728934587508341601651365,7985
carefull_bank,729370219695569937030883,1464
carefull_bank,729452003795221234885955,3912
carefull_bank,729630918517335502489127,4117
carefull_bank,730488119471126754599421,2420
carefull_bank,730714995325520959335188,1014
carefull_bank,730971497787838578875098,2013
carefull_bank,731172311775673052856347,8812
carefull_bank,731235676060319075900615,11192
carefull_bank,731667755183644458444190,6812
carefull_bank,73207131420038174052348,633
carefull_bank,732143162876163266046844,1346
carefull_bank,732145902022265140138521,3279
carefull_bank,732205133522605698702715,3739
carefull_bank,732994612785394106339210,3719
carefull_bank,733417429624438422616518,2300
carefull_bank,73355062701870754948855,1862
carefull_bank,733958041687486307369347,1100
carefull_bank,734264857666255121342809,6350
carefull_bank,734286335183955411420440,1363
carefull_bank,734325981146908528830818,22473
carefull_bank,734381089315833651650799,1390
carefull_bank,734586240123904330087374,830
carefull_bank,734863724266719606542296,1301
carefull_bank,735020014832548026759960,640
carefull_bank,73536816523578618823007,2682
carefull_bank,735963357846884724528488,1728
carefull_bank,736203594290138942572102,1560
carefull_bank,736240033706830598618448,2873
carefull_bank,736244530356641467007734,4627
carefull_bank,736352898927278534973019,2614
carefull_bank,736395909296335641252066,12157
carefull_bank,737242227715075193384666,4374
carefull_bank,737452313140836998294975,1520
carefull_bank,73762533001932192557903,3322
carefull_bank,737693990956099261830067,7688
carefull_bank,737922655990860707773967,1710
carefull_bank,738297142955574333727364,9908
carefull_bank,738703357867369581271850,3300
carefull_bank,738801869513889411319880,6762
carefull_bank,738835807291022125246264,2519
carefull_bank,738885970421182565626767,726
carefull_bank,738931468606922749464869,825
carefull_bank,739759904688768941340275,913
carefull_bank,740279662211246054005981,8005
carefull_bank,740281464380929690388930,4457
carefull_bank,740337028694405002740149,10739
carefull_bank,74037185448840789500110,9566
carefull_bank,740563847950120805812058,2674
carefull_bank,740757938659903713138226,2138
carefull_bank,741026056936550532771854,2556
carefull_bank,741142178631024481464632,5425
carefull_bank,741452323210771898419942,5249
carefull_bank,741575866050787842278195,886
carefull_bank,741989337628913178283340,5225
carefull_bank,742223641920482316545360,4357
carefull_bank,742231102190916109878690,8709
carefull_bank,742250340288454866150396,5185
carefull_bank,743051368827075675154815,2229
carefull_bank,743074859921651472402126,810
carefull_bank,743530778456356851289108,3099
carefull_bank,743779585202931256191676,6287
carefull_bank,743890201568122948125176,7985
carefull_bank,744123784059845643183442,3388
carefull_bank,744324328464226702004503,2928
carefull_bank,744631580213710955576447,8595
carefull_bank,744646033579989669928619,7857
carefull_bank,744705547834438926409814,5525
carefull_bank,744755718814621688675988,2052
carefull_bank,745097496165770849323393,830
carefull_bank,745464283984661748105169,1924
carefull_bank,745608181178469996796131,2511
carefull_bank,74594660464916367593854,12305
carefull_bank,746530184592584538402009,1422
carefull_bank,746584300248687731848619,1463
carefull_bank,746664641533304106672820,7976
carefull_bank,746789824595121609435489,1118
carefull_bank,746815671340529690082581,5452
carefull_bank,746880728051977313678827,497
carefull_bank,746998787532253721179341,12844
carefull_bank,747280901496472196701861,2085
carefull_bank,747366959343060860507668,7468
carefull_bank,747513866756692183621977,1848
carefull_bank,747713338973713197570064,10705
carefull_bank,747979135457602499318174,4099
carefull_bank,748010640753175841942454,1168
carefull_bank,74807819221856301848481,2450
carefull_bank,748098587404769633820283,10117
carefull_bank,748216370170989256374970,2194
carefull_bank,748249678327012784084226,1866
carefull_bank,748617887490253192201283,3578
carefull_bank,748997556119866330576396,6691
carefull_bank,749002102757042275842529,11027
carefull_bank,749127310496829610660634,8311
carefull_bank,749206931102594070595778,96
carefull_bank,749595344922858805728249,1296
carefull_bank,749662295518457035766934,2885
carefull_bank,749859549008605639751236,547
carefull_bank,749968337893192878565730,14551
carefull_bank,750255088228117415257059,1575
carefull_bank,750327724245172207243339,3242
carefull_bank,750590834982960235564318,2377
carefull_bank,750616175808227259771663,3038
carefull_bank,751079020944742784542335,6991
carefull_bank,752686640660313641948446,9487
carefull_bank,753782525619859173531822,11235
carefull_bank,75381181007604738663858,7638
carefull_bank,753931469322857866783242,1716
carefull_bank,753948686654635644702777,5397
carefull_bank,755005371189057321725631,2459
carefull_bank,755097242298576531506494,2891
carefull_bank,755117805547471276472653,2084
carefull_bank,755149110585157965688615,704
